Email,Valid,Result,Reason,Is_Role,Is_Disposable,Is_Free,Delivery_Confidence
true,neutral,false,false,true,52,illKari@verizon.net
true,neutral,false,false,true,52,Virginiaplain@rocketmail.com
true,neutral,false,false,false,50,mysteriousBrad80@ntlworld.com
true,neutral,false,false,false,52,frailHector@voila.fr
true,neutral,false,false,true,51,wrongNicole@planet.nl
true,neutral,false,false,true,50,proudCasey@hotmail.co.uk
true,neutral,false,false,true,49,relievedPedro47@freenet.de
true,neutral,false,false,true,50,elatedDaniel@mail.ru
true,neutral,false,false,false,51,magnificentAndrea@skynet.be
true,neutral,false,false,true,50,nervousJeffrey@uol.com.br
true,neutral,false,false,true,48,successfulAlex@yahoo.co.in
true,neutral,false,false,true,50,Vincentkind@yahoo.co.id
true,neutral,false,false,true,53,terribleBlake@qq.com
true,neutral,false,false,true,53,Evanworrisome@laposte.net
true,neutral,false,false,true,52,upsetFernando88@live.nl
true,neutral,false,false,false,49,troubledTheresa17@club-internet.fr
true,neutral,false,false,true,49,crazyLindsay7@hotmail.it
true,neutral,false,false,true,53,poorPreston@chello.nl
true,neutral,false,false,true,53,Philipclean@yahoo.es
true,neutral,false,false,true,50,cleverAnn37@hotmail.fr
true,neutral,false,false,true,53,Billyannoying@yahoo.com.sg
true,neutral,false,false,false,53,Leebright@voila.fr
true,neutral,false,false,true,52,Amberfancy@bigpond.net.au
true,neutral,false,false,true,50,pleasantTiffany26@googlemail.com
true,neutral,false,false,true,53,smilingIsaac74@yahoo.com.mx
true,neutral,false,false,true,50,soreBarbara39@comcast.net
true,neutral,false,false,true,48,Carmenfair@optonline.net
true,neutral,false,false,true,51,sparklingDouglas@planet.nl
true,neutral,false,false,true,50,toughManuel@live.it
true,neutral,false,false,true,48,lazyBenjamin@juno.com
true,neutral,false,false,true,49,Danielbreakable@t-online.de
true,neutral,false,false,true,50,sleepyNancy@yahoo.com
true,neutral,false,false,true,48,Nicholerelieved@earthlink.net
true,neutral,false,false,true,52,troubledRicky@live.fr
true,neutral,false,false,true,51,Kaitlinnaughty@optusnet.com.au
true,neutral,false,false,true,49,stupidPeter@yahoo.com.sg
true,neutral,false,false,true,51,shinyJacqueline51@bigpond.net.au
true,neutral,false,false,true,48,tastyDarryl@mac.com
true,neutral,false,false,false,51,Melindamuddy@shaw.ca
true,neutral,false,false,true,48,naughtyAlexandra@libero.it
true,neutral,false,false,true,53,preciousMonica21@yahoo.com.br
true,neutral,false,false,true,50,Mauriceeager@tiscali.co.uk
true,neutral,false,false,false,49,tenderKatrina81@neuf.fr
true,neutral,false,false,true,48,drabNicole42@gmail.com
true,neutral,false,false,true,49,Leonardquaint@rocketmail.com
true,neutral,false,false,true,48,fierceJessica31@yahoo.com
true,neutral,false,false,false,50,Sophiainnocent@telenet.be
true,neutral,false,false,true,50,breakableFrancisco88@yahoo.com.mx
true,neutral,false,false,true,48,adventurousElizabeth92@yahoo.com.au
true,neutral,false,false,false,53,outstandingColleen@club-internet.fr
true,neutral,false,false,true,49,illErica@yahoo.com.sg
true,neutral,false,false,false,50,bloodyKelly@club-internet.fr
true,neutral,false,false,true,52,wittyRobert@yahoo.fr
true,neutral,false,false,true,48,Katherineenergetic@terra.com.br
true,neutral,false,false,true,49,Jaclynarrogant@alice.it
true,neutral,false,false,true,48,poorMiranda69@me.com
true,neutral,false,false,true,52,ashamedJake94@outlook.com
true,neutral,false,false,true,50,Angelalonely@ymail.com
true,neutral,false,false,true,52,lightMonica@live.ca
true,neutral,false,false,true,51,crazyKyle89@live.fr
true,neutral,false,false,true,48,Meghanshiny@yahoo.com.ar
true,neutral,false,false,true,49,Catherinetense@planet.nl
true,neutral,false,false,true,53,importantJuan30@comcast.net
true,neutral,false,false,true,51,richDaisy89@alice.it
true,neutral,false,false,true,49,wanderingErica34@rambler.ru
true,neutral,false,false,false,49,Audreyhelpless@neuf.fr
true,neutral,false,false,true,51,Miguelclever@aim.com
true,neutral,false,false,true,50,modernKevin66@frontiernet.net
true,neutral,false,false,true,50,horribleAlan@rambler.ru
true,neutral,false,false,true,48,pricklyJaclyn@yahoo.de
true,neutral,false,false,true,53,lazyAngel@aol.com
true,neutral,false,false,false,49,Moniqueuninterested@ntlworld.com
true,neutral,false,false,true,52,Stephaniejolly@facebook.com
true,neutral,false,false,true,51,niceRoger73@zonnet.nl
true,neutral,false,false,true,52,toughRoger@yahoo.co.in
true,neutral,false,false,true,51,Kelliecautious@live.ca
true,neutral,false,false,true,53,sleepyDenise@juno.com
true,neutral,false,false,true,52,charmingChristopher@live.com.au
true,neutral,false,false,true,53,plainKrystle13@aim.com
true,neutral,false,false,true,51,funnyWayne@yahoo.es
true,neutral,false,false,true,52,clearSean@mail.ru
true,neutral,false,false,true,48,thoughtfulAimee73@msn.com
true,neutral,false,false,true,51,Lindseygood@hotmail.es
true,neutral,false,false,true,48,Raquelencouraging@comcast.net
true,neutral,false,false,true,50,healthyJames@hotmail.com
true,neutral,false,false,true,50,Ronniedangerous@optusnet.com.au
true,neutral,false,false,true,48,Kevindark@optusnet.com.au
true,neutral,false,false,false,49,angryTaylor91@telenet.be
true,neutral,false,false,false,48,Dianafancy@tin.it
true,neutral,false,false,true,51,Alanablushing@yahoo.com.br
true,neutral,false,false,true,52,unusualBryce7@googlemail.com
true,neutral,false,false,true,50,faithfulAmber15@centurytel.net
true,neutral,false,false,true,51,motionlessDeanna65@yahoo.fr
true,neutral,false,false,true,51,hungryMichele16@chello.nl
true,neutral,false,false,true,49,angryStacey@googlemail.com
true,neutral,false,false,true,53,Tarafair@hotmail.es
true,neutral,false,false,true,50,realErnest55@ymail.com
true,neutral,false,false,true,51,Savannahjealous@yahoo.com.au
true,neutral,false,false,true,52,vivaciousWalter88@yahoo.es
true,neutral,false,false,true,53,elegantHenry62@yahoo.in
true,neutral,false,false,true,48,nervousLeonard47@yahoo.in
true,neutral,false,false,true,51,sillyRodney@yahoo.it
true,neutral,false,false,true,51,wide-eyedLuis41@mail.ru
true,neutral,false,false,true,48,faithfulAlan@mail.com
true,neutral,false,false,true,48,funnyRobert@yahoo.com.br
true,neutral,false,false,true,53,Janettired@chello.nl
true,neutral,false,false,true,50,Drewexcited@att.net
true,neutral,false,false,true,49,jitterySusan68@terra.com.br
true,neutral,false,false,true,50,Louislong@bol.com.br
true,neutral,false,false,true,53,vastJack20@virgilio.it
true,neutral,false,false,true,50,relievedDawn41@yahoo.com.sg
true,neutral,false,false,true,53,importantAlyssa@hotmail.it
true,neutral,false,false,true,49,alertWilliam@hotmail.co.uk
true,neutral,false,false,true,51,jealousJesus@live.ca
true,neutral,false,false,true,52,Troyfilthy@live.com.au
true,neutral,false,false,true,50,wickedDylan@mac.com
true,neutral,false,false,true,49,zealousPedro@alice.it
true,neutral,false,false,true,50,tameMiguel@ig.com.br
true,neutral,false,false,true,49,tastyCara@ymail.com
true,neutral,false,false,true,49,crowdedClaudia72@yahoo.co.jp
true,neutral,false,false,false,51,disgustedGina@neuf.fr
true,neutral,false,false,false,48,toughLeah44@ntlworld.com
true,neutral,false,false,true,53,Pedrofierce@live.com
true,neutral,false,false,true,50,curiousRoy@mail.com
true,neutral,false,false,true,53,Savannahinnocent@live.com.au
true,neutral,false,false,true,53,strangeIvan21@hotmail.es
true,neutral,false,false,false,52,livelyOlivia56@club-internet.fr
true,neutral,false,false,true,51,Jakedisgusted@zonnet.nl
true,neutral,false,false,true,48,inexpensiveTammy55@gmx.net
true,neutral,false,false,true,52,Georgeprecious@optusnet.com.au
true,neutral,false,false,false,52,helplessEvelyn@sympatico.ca
true,neutral,false,false,true,52,Dianevivacious@terra.com.br
true,neutral,false,false,true,53,wide-eyedTimothy@optusnet.com.au
true,neutral,false,false,false,51,Jeremiahdark@sfr.fr
true,neutral,false,false,false,52,gracefulAllen54@sympatico.ca
true,neutral,false,false,true,48,anxiousNatasha@gmx.net
true,neutral,false,false,true,53,Jaredfragile@yahoo.co.id
true,neutral,false,false,true,53,cloudyHector43@yahoo.com.mx
true,neutral,false,false,true,51,Michellebright@yahoo.ca
true,neutral,false,false,true,52,inquisitiveCameron70@yahoo.co.in
true,neutral,false,false,true,48,Julianpowerful@live.co.uk
true,neutral,false,false,true,49,selfishDerrick@yandex.ru
true,neutral,false,false,false,49,putridAlberto@skynet.be
true,neutral,false,false,true,51,tameBobby34@yahoo.co.in
true,neutral,false,false,true,49,Cassandracrazy@rediffmail.com
true,neutral,false,false,true,52,tameReginald@wanadoo.fr
true,neutral,false,false,true,49,cleverAbigail@free.fr
true,neutral,false,false,false,50,cloudyWhitney24@sfr.fr
true,neutral,false,false,true,50,selfishBrooke34@ymail.com
true,neutral,false,false,true,48,helplessRose70@hotmail.es
true,neutral,false,false,true,48,Melindatough@msn.com
true,neutral,false,false,true,50,sleepyDaniel73@outlook.com
true,neutral,false,false,true,48,Abbyprecious@alice.it
true,neutral,false,false,false,52,helpfulMatthew61@aliceadsl.fr
true,neutral,false,false,true,53,fierceCaroline84@home.nl
true,neutral,false,false,true,53,defiantArthur@yahoo.in
true,neutral,false,false,true,52,Jonconfused@mail.ru
true,neutral,false,false,true,48,Noahelated@yahoo.co.jp
true,neutral,false,false,true,50,hungryGina@gmail.com
true,neutral,false,false,true,53,cloudyDiana@rediffmail.com
true,neutral,false,false,true,49,oddAlisha@live.nl
true,neutral,false,false,true,49,inexpensiveHannah90@yahoo.co.jp
true,neutral,false,false,true,51,Manuelashamed@qq.com
true,neutral,false,false,true,51,Jonfrightened@bellsouth.net
true,neutral,false,false,true,50,difficultCory@juno.com
true,neutral,false,false,true,48,dangerousCaroline@optusnet.com.au
true,neutral,false,false,false,52,energeticEric@tin.it
true,neutral,false,false,true,49,Karisuper@uol.com.br
true,neutral,false,false,true,48,determinedCole@att.net
true,neutral,false,false,true,49,outstandingTodd@bol.com.br
true,neutral,false,false,false,53,itchySusan45@skynet.be
true,neutral,false,false,true,48,brainyEduardo@earthlink.net
true,neutral,false,false,true,48,Whitneymisty@planet.nl
true,neutral,false,false,false,50,quaintMarcus@bluewin.ch
true,neutral,false,false,true,53,lonelyBarry81@terra.com.br
true,neutral,false,false,true,48,adorableEmily26@optusnet.com.au
true,neutral,false,false,true,52,Claudiaalert@yahoo.com.ar
true,neutral,false,false,false,51,muddyCatherine10@club-internet.fr
true,neutral,false,false,true,49,condemnedMario76@hotmail.de
true,neutral,false,false,true,48,gleamingBarbara10@outlook.com
true,neutral,false,false,false,53,zealousTrisha43@shaw.ca
true,neutral,false,false,true,48,sparklingMolly@terra.com.br
true,neutral,false,false,false,52,easyMelanie@sympatico.ca
true,neutral,false,false,true,49,combativeHannah@optusnet.com.au
true,neutral,false,false,true,50,agreeableCatherine45@mail.com
true,neutral,false,false,true,51,difficultThomas@tiscali.co.uk
true,neutral,false,false,true,48,thankfulStephen@yahoo.es
true,neutral,false,false,true,48,filthyDominic@libero.it
true,neutral,false,false,true,53,comfortableMartha56@cox.net
true,neutral,false,false,true,50,Geraldconfused@hotmail.fr
true,neutral,false,false,true,50,wrongCheryl@rambler.ru
true,neutral,false,false,true,50,Dennisangry@yahoo.com.au
true,neutral,false,false,true,52,funnyLevi99@verizon.net
true,neutral,false,false,true,52,Danafantastic@charter.net
true,neutral,false,false,true,53,magnificentFelicia@tiscali.it
true,neutral,false,false,true,52,smoggyAndre60@yahoo.com.br
true,neutral,false,false,true,48,Ebonyhelpful@live.fr
true,neutral,false,false,true,48,Angelahappy@web.de
true,neutral,false,false,true,49,Clintonfamous@yahoo.in
true,neutral,false,false,true,53,stupidBridget@cox.net
true,neutral,false,false,true,49,nervousMarisa40@yahoo.it
true,neutral,false,false,true,49,cautiousVirginia44@hotmail.co.uk
true,neutral,false,false,true,50,Drewimpossible@gmail.com
true,neutral,false,false,true,51,Sergiobreakable@virgilio.it
true,neutral,false,false,true,49,Brentadventurous@hotmail.co.uk
true,neutral,false,false,true,52,longDevin@hetnet.nl
true,neutral,false,false,true,51,Andreapoor@bol.com.br
true,neutral,false,false,true,48,alertCristina@hotmail.de
true,neutral,false,false,true,52,Javierpoor@me.com
true,neutral,false,false,true,52,Willieinnocent@msn.com
true,neutral,false,false,true,49,fantasticSteven@uol.com.br
true,neutral,false,false,true,52,delightfulShane77@yahoo.com
true,neutral,false,false,true,51,uninterestedCarolyn62@orange.fr
true,neutral,false,false,true,49,Andrecolorful@gmx.net
true,neutral,false,false,true,50,grievingMelinda@hotmail.it
true,neutral,false,false,true,50,Keriattractive@yahoo.com.mx
true,neutral,false,false,true,50,Alexworrisome@yahoo.com.au
true,neutral,false,false,true,50,joyousNicolas57@yahoo.com.br
true,neutral,false,false,true,49,shyManuel58@facebook.com
true,neutral,false,false,true,52,grievingRebekah49@facebook.com
true,neutral,false,false,true,48,enthusiasticDiana89@bellsouth.net
true,neutral,false,false,true,51,tenderLuis@sbcglobal.net
true,neutral,false,false,true,53,Dennisunsightly@ymail.com
